Termd,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,Absences,DaysLateLast30,YearsAtCompany,OverTime,WorkLifeBalance,Department,PerformanceScore,RecruitmentSource,MaritalStatus,AgeBracket,SalaryBand,satisfaction_trend,Sex,RaceDesc,employee_id,departure_cause,exit_feedback,source_dataset,Position
0,3.18,2,6,9,0,3.0,0,3,5,0,8,0,2,3,0,1,5,416052cb4d66,,,kaggle,Manufacturing Director
0,4.47,2,4,9,2,8.0,0,2,5,1,8,3,2,5,0,1,5,ff10683d972e,,,kaggle,Laboratory Technician
0,3.14,5,1,5,3,8.0,0,3,5,1,8,3,2,5,2,0,5,49d5074f91d8,,,kaggle,Laboratory Technician
0,4.44,2,8,8,0,13.0,0,4,5,1,8,3,2,4,0,1,5,7311a9483053,,,kaggle,Laboratory Technician
0,4.39,5,0,6,2,15.0,0,3,5,1,8,1,2,2,1,1,5,60245b03d533,,,kaggle,Laboratory Technician
0,3.66,2,4,15,3,8.0,0,3,5,1,8,3,2,3,0,1,5,81fe5d3fcb0d,,,kaggle,Research Scientist
0,4.33,5,4,11,1,1.0,0,3,5,1,8,1,2,2,1,1,5,369a443be60a,,,kaggle,Laboratory Technician
0,3.14,2,7,8,0,9.0,0,3,5,1,8,1,2,3,0,0,5,b70e38a33a8e,,,kaggle,Laboratory Technician
0,4.4,5,4,9,0,1.0,0,3,6,1,8,3,2,4,1,0,5,7da12aa6c00a,,,kaggle,Sales Executive
0,1.82,5,4,4,0,13.0,0,3,6,1,8,1,2,0,0,1,5,302eec25a441,,,kaggle,Sales Executive
0,4.34,4,4,14,2,2.0,0,3,5,1,8,1,2,2,1,0,5,74a8d54f4eff,,,kaggle,Research Scientist
0,2.51,4,1,5,0,10.0,0,3,6,1,8,1,2,4,2,1,5,e4bac50a6d11,,,kaggle,Sales Executive
0,3.08,5,1,7,2,10.0,0,2,6,1,8,3,2,0,2,1,5,bade026de604,,,kaggle,Sales Executive
0,2.4,2,2,8,3,3.0,1,3,5,1,8,0,2,0,0,1,5,f1f818a3f3f9,,,kaggle,Manufacturing Director
0,3.13,1,9,8,3,8.0,0,3,5,1,8,1,2,0,0,0,5,8b924dd6b8ff,,,kaggle,Research Director
0,1.89,1,1,8,2,10.0,0,3,6,1,8,3,2,4,0,1,5,43fc63b3698b,,,kaggle,Sales Executive
0,3.75,2,0,11,2,9.0,0,3,5,1,8,1,2,3,0,0,5,7ebd127e0403,,,kaggle,Manufacturing Director
0,3.75,2,4,8,1,5.0,0,3,2,1,8,1,2,5,0,1,5,18f58b0067ec,,,kaggle,Human Resources
0,3.21,5,1,6,3,18.0,1,2,6,1,8,1,2,4,2,1,5,f5fe322479e0,,,kaggle,Sales Executive
0,1.88,1,0,8,1,5.0,0,3,2,0,8,1,2,5,0,1,5,5cf9baf21076,,,kaggle,Human Resources
0,3.74,5,0,3,2,16.0,1,2,5,1,8,1,2,4,2,1,5,49a3a2c802f7,,,kaggle,Healthcare Representative
0,3.03,5,2,8,0,6.0,0,3,5,1,8,3,2,3,2,1,5,bf7f41af8d2d,,,kaggle,Research Scientist
0,3.83,4,4,7,0,11.0,0,3,5,0,8,3,2,2,2,1,5,ac2129a72648,,,kaggle,Laboratory Technician
1,3.09,5,1,8,3,16.0,1,3,6,1,8,1,2,0,0,1,5,bde7bad38f63,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Sales Executive
0,2.47,5,4,2,0,7.0,0,3,6,1,8,0,2,3,2,1,5,1450a75e9c65,,,kaggle,Sales Executive
1,4.44,1,1,7,1,17.0,0,3,5,1,8,3,2,2,0,0,5,4e35554f023d,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,kaggle,Laboratory Technician
1,2.57,4,7,6,3,1.0,0,2,5,1,8,0,2,3,0,1,5,d12d6ac73f5f,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Laboratory Technician
0,3.69,5,0,4,0,14.0,0,2,5,1,8,3,2,0,2,0,5,edcae2cac47c,,,kaggle,Manufacturing Director
0,2.44,5,2,7,1,11.0,0,3,5,0,8,3,2,4,2,1,5,11e0de1be152,,,kaggle,Manufacturing Director
0,2.52,4,1,9,3,7.0,0,3,5,1,8,0,2,2,2,1,5,1c42d4054dee,,,kaggle,Laboratory Technician
0,2.46,1,2,9,1,7.0,1,3,5,0,8,0,2,0,0,0,5,7ae2de77e8ee,,,kaggle,Manufacturing Director
0,3.73,2,1,11,1,11.0,0,2,5,1,8,1,2,2,0,1,5,31f7083fc127,,,kaggle,Research Scientist
0,3.83,2,9,11,2,16.0,1,3,5,1,8,3,2,3,0,0,5,6594ee04c025,,,kaggle,Manufacturing Director
0,4.39,4,3,6,2,7.0,0,3,5,1,8,1,2,4,1,0,5,b04a8fb3dd38,,,kaggle,Healthcare Representative
0,3.11,1,2,6,1,15.0,0,2,6,1,8,1,2,3,0,0,5,59d4c5bf715b,,,kaggle,Sales Executive
0,2.58,2,3,7,1,5.0,1,3,6,1,8,3,2,0,0,0,5,764c2b2660e4,,,kaggle,Sales Executive
0,1.81,5,1,8,0,10.0,0,2,5,1,8,3,2,3,0,1,5,6003a10d9722,,,kaggle,Laboratory Technician
0,3.04,1,4,5,0,3.0,0,2,6,1,8,1,2,3,0,0,5,e2da807ed57d,,,kaggle,Sales Executive
0,3.66,5,3,9,0,3.0,1,2,6,0,8,3,2,2,2,1,5,a6b1e64a2757,,,kaggle,Sales Representative
0,3.21,4,6,6,0,1.0,0,3,6,1,8,3,2,4,2,0,5,b0bb6dfc8b29,,,kaggle,Sales Executive
0,3.14,1,3,8,0,3.0,1,3,5,1,8,1,2,3,0,1,5,1f5ccf2ee931,,,kaggle,Laboratory Technician
0,3.85,4,9,7,0,3.0,1,3,5,1,8,1,2,3,2,0,5,d268316f0f22,,,kaggle,Manufacturing Director
0,3.21,1,4,9,2,3.0,0,3,5,1,8,1,2,4,0,0,5,de52689849d6,,,kaggle,Healthcare Representative
0,2.42,2,2,2,2,4.0,0,3,5,1,8,3,2,5,0,1,5,6be21ae0cadf,,,kaggle,Laboratory Technician
0,3.68,4,0,10,0,3.0,0,3,5,1,8,1,2,3,2,0,5,a47752c718db,,,kaggle,Manufacturing Director
0,4.99,1,6,6,2,5.0,0,3,5,0,8,0,2,4,0,1,5,88b95a42d66a,,,kaggle,Healthcare Representative
0,2.54,4,6,7,0,3.0,0,2,5,1,8,1,2,3,2,1,5,ff999018cc91,,,kaggle,Healthcare Representative
0,3.8,5,3,9,3,13.0,0,2,6,1,8,3,2,3,2,0,5,a3cbcf564785,,,kaggle,Sales Representative
1,2.45,1,5,11,1,2.0,1,3,6,1,8,0,2,4,0,1,5,71bb1976d2ff,relocation,My spouse accepted a position in another city. I explored transfer options but none were available in my department.,kaggle,Sales Executive
0,4.42,1,7,2,0,12.0,1,3,5,1,8,1,2,4,0,1,5,1221e35dca78,,,kaggle,Healthcare Representative
0,4.33,2,4,9,0,1.0,1,3,5,0,8,1,2,4,0,0,5,0f48c1b2023b,,,kaggle,Research Scientist
0,2.45,4,1,6,1,10.0,1,3,6,1,8,1,2,3,2,0,5,bd0d4c4be7f7,,,kaggle,Sales Executive
0,2.42,5,1,8,2,10.0,0,2,2,0,8,3,2,2,2,1,5,82f3a9c1dce0,,,kaggle,Human Resources
0,3.13,2,2,3,1,4.0,0,1,6,1,8,1,2,3,0,1,5,fa61485e9682,,,kaggle,Sales Executive
0,3.08,2,1,9,3,5.0,0,3,5,0,8,1,2,2,0,1,5,e8df722dfe1b,,,kaggle,Laboratory Technician
0,1.85,5,0,6,0,9.0,0,3,6,1,8,1,2,4,0,0,5,6d5ba91d5fbf,,,kaggle,Sales Executive
0,4.33,2,7,2,2,4.0,0,3,5,1,8,0,2,3,0,0,5,687574fb0d3f,,,kaggle,Manufacturing Director
0,3.13,5,1,4,0,15.0,0,2,6,0,8,0,2,3,2,1,5,b4628546d9e1,,,kaggle,Sales Executive
0,2.41,5,4,6,0,6.0,0,2,6,1,8,1,2,4,2,0,5,3ce939f3b050,,,kaggle,Sales Executive
0,4.43,5,4,7,3,5.0,0,3,5,1,8,1,2,2,1,1,5,a7f032c4202d,,,kaggle,Laboratory Technician
0,4.43,5,4,12,3,5.0,0,3,5,1,8,1,2,2,1,1,5,a7f032c4202d,,,kaggle,Laboratory Technician
1,3.74,4,6,8,0,0.0,1,3,5,1,8,3,2,5,0,1,5,661168c5fb62,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,kaggle,Laboratory Technician
0,3.03,2,4,10,0,1.0,0,3,5,0,8,1,2,2,0,1,5,72d5b1cbdcfa,,,kaggle,Research Scientist
0,1.86,4,1,8,0,7.0,0,4,5,1,8,0,2,4,0,1,5,970f8534d141,,,kaggle,Manufacturing Director
0,2.59,4,4,6,3,5.0,0,4,5,1,8,3,2,1,2,1,5,909e492987ed,,,kaggle,Research Director
1,3.83,1,4,6,0,3.0,1,3,2,0,8,0,2,5,0,1,5,e38da53d4ee0,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,kaggle,Human Resources
0,3.18,5,5,8,1,1.0,0,4,5,1,8,0,2,3,2,1,5,d021368e2fbc,,,kaggle,Healthcare Representative
0,3.83,5,2,7,0,5.0,0,3,6,1,8,3,2,4,2,1,5,9132a50b70e2,,,kaggle,Sales Executive
0,3.65,1,1,10,0,8.0,1,2,5,1,8,1,2,2,0,1,5,42b32dba1620,,,kaggle,Research Scientist
0,3.08,5,1,12,0,10.0,1,3,5,1,8,0,2,0,2,1,5,16d30ae648bb,,,kaggle,Research Director
0,2.48,5,4,6,0,9.0,0,3,6,1,8,0,2,2,2,1,5,87e3e39ab9f5,,,kaggle,Sales Representative
0,3.09,1,2,8,1,3.0,0,2,5,1,8,1,2,2,0,0,5,1747b4963f2b,,,kaggle,Research Scientist
1,2.42,4,6,3,0,1.0,0,3,5,1,8,0,2,0,0,1,5,a9f26d1bc9a3,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,kaggle,Manufacturing Director
0,3.76,5,4,4,0,5.0,0,4,6,1,8,1,2,4,2,1,5,398f83da9518,,,kaggle,Sales Executive
0,2.48,5,2,14,0,5.0,1,3,5,1,8,0,2,1,2,0,5,6a9e474a4dce,,,kaggle,Research Director
0,4.29,5,1,5,3,17.0,0,3,5,1,8,3,2,5,1,0,5,2403ad75d728,,,kaggle,Research Scientist
0,3.04,5,1,7,0,4.0,1,2,5,1,8,1,2,5,2,1,5,f67143d76d53,,,kaggle,Research Scientist
0,4.35,5,7,5,1,6.0,0,2,5,1,8,0,2,4,1,1,5,3a812b374a88,,,kaggle,Manufacturing Director
0,4.29,1,4,6,0,7.0,1,3,5,1,8,0,2,4,0,1,5,825654c36bd9,,,kaggle,Research Scientist
0,3.73,1,6,4,0,5.0,0,3,5,0,8,1,2,2,0,0,5,d44d70b03b8c,,,kaggle,Laboratory Technician
0,4.33,1,1,7,3,18.0,0,2,5,1,8,0,2,2,0,0,5,5c18102d531d,,,kaggle,Laboratory Technician
0,3.68,2,2,8,0,1.0,1,2,5,1,8,3,2,3,0,1,5,de214366f02f,,,kaggle,Manufacturing Director
0,3.14,4,3,9,0,13.0,1,3,5,1,8,1,2,3,2,0,5,9bff452c0f02,,,kaggle,Research Scientist
0,3.07,5,4,9,0,6.0,0,4,5,1,8,3,2,4,2,0,5,05ac97b3c0fa,,,kaggle,Manufacturing Director
0,2.44,2,1,9,0,9.0,0,3,6,1,8,0,2,0,0,1,5,bc48c0c78753,,,kaggle,Sales Executive
0,3.09,2,6,10,0,6.0,0,2,5,1,8,1,2,4,0,0,5,5299ffbc8d64,,,kaggle,Manufacturing Director
0,4.46,4,4,7,1,3.0,1,2,6,1,8,1,2,0,1,1,5,5c1e78262d23,,,kaggle,Sales Executive
0,3.72,4,1,7,0,10.0,0,3,5,1,8,1,2,0,2,1,5,2c0111594606,,,kaggle,Manufacturing Director
0,4.98,5,3,8,0,1.0,0,3,5,1,8,3,2,3,1,1,5,360b967a5a5e,,,kaggle,Research Scientist
0,4.45,1,0,9,2,5.0,1,2,5,1,8,0,2,2,0,0,5,834c5f2d189e,,,kaggle,Research Scientist
0,3.81,4,4,6,2,1.0,0,3,6,1,8,0,2,4,2,1,5,a6835e068f2c,,,kaggle,Sales Executive
0,3.8,5,5,7,1,5.0,0,3,6,1,8,1,2,2,2,0,5,ba81fc0a38cc,,,kaggle,Sales Representative
0,2.43,2,1,8,3,10.0,1,3,6,1,8,3,2,4,0,1,5,d10a51244bc4,,,kaggle,Sales Executive
1,1.95,4,5,6,3,14.0,0,1,6,1,8,1,2,0,0,1,5,2b12b3d71ac2,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Sales Executive
1,1.22,2,5,5,1,1.0,0,1,5,1,8,1,2,3,0,0,5,caae1b5444ea,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,kaggle,Healthcare Representative
0,4.29,2,3,5,0,4.0,0,2,5,1,8,3,2,2,0,0,5,9bda7dd65917,,,kaggle,Healthcare Representative
0,3.84,5,2,6,0,1.0,1,3,6,1,8,0,2,4,2,0,5,234a2edf00a5,,,kaggle,Sales Executive
0,3.16,5,7,6,2,6.0,0,3,5,1,8,0,2,3,2,0,5,11e6ffd77ef1,,,kaggle,Healthcare Representative
0,3.69,5,1,11,2,14.0,0,2,5,1,8,1,2,4,2,0,5,52d537ce4c83,,,kaggle,Manufacturing Director
0,3.73,4,7,8,0,6.0,1,3,5,1,8,1,2,2,2,1,5,fe324dfc3c56,,,kaggle,Research Scientist
0,2.6,4,4,8,2,3.0,0,3,5,1,8,3,2,2,2,0,5,5d2a82e49775,,,kaggle,Laboratory Technician
0,4.47,4,0,3,2,6.0,0,1,5,1,8,3,2,2,1,1,5,73d4841dac65,,,kaggle,Laboratory Technician
0,2.44,5,1,11,1,10.0,0,3,5,1,8,1,2,3,2,1,5,8f4f9923cfe7,,,kaggle,Research Scientist
0,3.68,4,3,5,0,4.0,0,2,5,1,8,1,2,3,2,1,5,4a373fd61da3,,,kaggle,Manufacturing Director
0,3.21,2,1,12,3,8.0,0,1,5,1,8,1,2,2,0,0,5,29261de6c2f9,,,kaggle,Research Scientist
0,2.51,5,1,8,0,6.0,0,2,6,1,8,0,2,0,2,1,5,03103afbad2c,,,kaggle,Sales Executive
0,2.5,2,1,5,0,5.0,0,3,6,1,8,1,2,3,0,1,5,7af82a6e9688,,,kaggle,Sales Executive
0,3.74,2,2,3,0,10.0,0,2,2,1,8,0,2,2,0,1,5,0b157bbd7285,,,kaggle,Human Resources
1,4.41,1,1,10,0,10.0,0,1,5,1,8,3,2,3,0,1,5,120d395d9700,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",kaggle,Manufacturing Director
0,4.4,1,5,3,0,5.0,1,3,5,0,8,1,2,3,0,1,5,953eebac62d8,,,kaggle,Research Scientist
0,4.38,5,1,6,0,16.0,1,3,5,0,8,1,2,1,1,0,5,b98652d23642,,,kaggle,Research Director
0,3.82,4,0,11,1,9.0,0,3,5,0,8,3,2,0,2,1,5,15b3d7fcc60d,,,kaggle,Manufacturing Director
0,4.45,5,5,3,1,3.0,1,3,5,1,8,3,2,2,1,1,5,7cc9310b715a,,,kaggle,Research Scientist
0,4.33,5,1,5,1,10.0,0,3,5,1,8,3,2,5,1,0,5,eb2a052f590c,,,kaggle,Laboratory Technician
0,1.78,5,7,7,1,13.0,1,3,5,1,8,0,2,3,0,0,5,87e715750800,,,kaggle,Research Scientist
0,4.32,4,3,7,0,3.0,1,3,5,0,8,3,2,3,1,0,5,c8b8fc870312,,,kaggle,Research Scientist
0,1.84,5,4,7,0,8.0,0,4,6,0,8,3,2,0,0,0,5,9169bc5521ae,,,kaggle,Sales Executive
0,3.7,5,1,5,2,2.0,0,3,5,1,8,3,2,5,2,0,5,bfe109a0a80f,,,kaggle,Laboratory Technician
0,4.38,4,9,10,2,1.0,0,3,5,1,8,1,2,4,1,1,5,f51519985b0a,,,kaggle,Manufacturing Director
0,4.43,5,3,8,2,7.0,0,1,5,1,8,1,2,4,1,1,5,e79dafcec9cd,,,kaggle,Manufacturing Director
1,3.07,1,7,4,2,1.0,1,3,5,1,8,1,2,4,0,1,5,345044d11178,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Healthcare Representative
0,2.59,4,0,10,0,16.0,0,2,6,1,8,0,2,0,2,1,5,712f849114d2,,,kaggle,Sales Executive
0,3.65,5,3,8,0,8.0,0,3,6,1,8,1,2,3,2,1,5,c3b18f5d9c9d,,,kaggle,Sales Executive
0,3.14,1,1,8,0,8.0,1,3,6,0,8,0,2,3,0,0,5,ffc5207e7ed7,,,kaggle,Sales Executive
0,4.32,5,9,10,0,2.0,0,3,5,1,8,0,2,3,1,1,5,0b0e5d3fb5fa,,,kaggle,Healthcare Representative
0,1.86,2,3,6,0,10.0,0,3,5,1,8,1,2,0,0,0,5,b86ad6485541,,,kaggle,Research Director
0,3.08,5,0,11,0,11.0,1,3,5,1,8,0,2,0,2,1,5,964c689b4070,,,kaggle,Research Director
0,4.36,5,1,7,0,1.0,1,3,5,0,8,1,2,5,1,1,5,dee6c38ef59b,,,kaggle,Laboratory Technician
0,3.72,4,3,8,2,1.0,0,3,5,1,8,1,2,0,2,0,5,66bfa2c80252,,,kaggle,Healthcare Representative
0,3.66,1,3,4,0,0.0,0,2,5,1,8,3,2,2,0,0,5,a08bc9d9e4a8,,,kaggle,Research Scientist
0,3.7,5,0,8,3,7.0,0,3,6,0,8,3,2,2,2,0,5,59e2b718b525,,,kaggle,Sales Executive
0,3.84,5,0,10,1,9.0,0,2,5,1,8,3,2,4,2,0,5,628deb0debeb,,,kaggle,Healthcare Representative
0,3.73,4,4,8,0,1.0,1,4,5,1,8,3,2,4,2,0,5,4daf97329a51,,,kaggle,Manufacturing Director
0,4.45,4,6,7,3,1.0,1,1,5,1,8,1,2,2,1,1,5,6b3fc0639691,,,kaggle,Research Scientist
0,3.14,1,6,9,1,15.0,1,3,5,1,8,3,2,4,0,0,5,60ac14c50d08,,,kaggle,Manufacturing Director
0,1.82,1,2,4,3,4.0,0,2,5,1,8,0,2,4,0,1,5,fc7804dafac9,,,kaggle,Healthcare Representative
0,2.47,2,0,8,1,2.0,0,3,6,1,8,1,2,2,0,1,5,ae3dac1a959b,,,kaggle,Sales Representative
0,4.3,1,1,10,0,15.0,0,3,5,1,8,1,2,1,0,0,5,33372b1daf08,,,kaggle,Research Director
0,3.78,5,1,4,0,5.0,1,3,6,1,8,3,2,3,2,0,5,7a35f9945f02,,,kaggle,Sales Executive
0,3.75,4,0,9,3,2.0,0,2,5,1,8,1,2,2,2,1,5,576d47edfef2,,,kaggle,Research Scientist
0,3.11,5,8,10,0,1.0,1,3,6,1,8,3,2,4,2,1,5,617167cf9052,,,kaggle,Sales Executive
0,3.66,4,3,11,2,2.0,0,3,5,1,8,1,2,2,2,1,5,0c80e958d0f8,,,kaggle,Research Scientist
0,3.12,4,0,1,0,19.0,0,2,5,1,8,1,2,0,2,0,5,24242e35ae45,,,kaggle,Healthcare Representative
0,3.21,4,0,9,0,8.0,1,3,6,1,8,0,2,0,2,1,5,53044dfa2f0c,,,kaggle,Sales Executive
0,4.36,2,7,6,0,1.0,0,3,6,1,8,3,2,4,0,1,5,7709ffe3895c,,,kaggle,Sales Executive
0,4.43,4,1,10,0,7.0,0,4,2,1,8,1,2,2,1,1,5,4523aaf06aa9,,,kaggle,Human Resources
0,3.14,1,3,5,3,7.0,0,3,6,1,8,0,2,4,0,0,5,80cb010b1aba,,,kaggle,Sales Executive
0,4.95,4,1,6,3,4.0,0,3,5,1,8,0,2,2,1,1,5,7a84cca937fe,,,kaggle,Research Scientist
0,3.68,4,3,3,1,6.0,0,3,2,1,8,1,2,4,2,1,5,c18ab2b0c9eb,,,kaggle,Human Resources
1,3.78,2,4,8,0,5.0,0,3,5,1,8,1,2,3,0,1,5,3b5ed43134e6,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,kaggle,Manufacturing Director
0,3.69,2,0,8,2,9.0,0,3,6,1,8,1,2,0,0,1,5,30e5430b5213,,,kaggle,Sales Executive
0,3.04,2,2,6,3,3.0,0,4,6,1,8,3,2,3,0,0,5,22922fb491ef,,,kaggle,Sales Executive
0,3.66,4,3,7,0,5.0,1,4,5,1,8,1,2,4,2,0,5,fcc514f95b43,,,kaggle,Manufacturing Director
0,4.34,5,7,8,3,13.0,0,4,5,1,8,1,2,3,1,1,5,1e1b80cd46c5,,,kaggle,Research Scientist
0,3.79,2,1,12,0,4.0,0,3,5,0,8,3,2,5,0,0,5,cf7d1737b22f,,,kaggle,Laboratory Technician
0,4.41,4,7,6,3,0.0,0,2,5,1,8,1,2,2,1,0,5,0cf3b8c159f8,,,kaggle,Laboratory Technician
0,3.2,2,4,4,1,6.0,0,2,5,1,8,1,2,5,0,0,5,042e71e5c3f2,,,kaggle,Laboratory Technician
0,1.97,5,3,5,1,1.0,1,3,5,1,8,1,2,3,0,1,5,f9db9538e038,,,kaggle,Healthcare Representative
0,3.75,4,1,8,1,5.0,0,3,5,1,8,1,2,2,2,0,5,ac844b63fa01,,,kaggle,Laboratory Technician
0,2.52,2,5,4,2,11.0,0,3,2,1,8,0,2,2,0,1,5,8fdfcce9e87f,,,kaggle,Human Resources
0,1.97,5,2,9,3,4.0,1,2,6,0,8,1,2,3,0,0,5,21610cb525cc,,,kaggle,Sales Representative
0,3.69,2,1,7,0,20.0,1,3,5,1,8,0,2,5,0,0,5,1dad65ec418d,,,kaggle,Research Scientist
0,3.12,5,2,7,3,5.0,0,4,5,1,8,0,2,3,2,1,5,a9e3d16b07fe,,,kaggle,Research Scientist
0,1.96,1,4,8,0,1.0,0,2,6,1,8,3,2,2,0,1,5,63c69389de1a,,,kaggle,Sales Representative
0,4.46,2,0,9,1,6.0,1,3,2,1,8,1,2,2,0,1,5,a347d557f60f,,,kaggle,Human Resources
0,4.47,2,0,8,0,15.0,0,3,6,1,8,1,2,3,0,1,5,bd438dbaed4d,,,kaggle,Sales Executive
0,1.87,4,2,9,0,8.0,0,3,5,1,8,1,2,3,0,1,5,a253e82d32d8,,,kaggle,Manufacturing Director
0,1.96,4,3,13,0,18.0,0,3,5,1,8,1,2,1,0,0,5,f29dba6bbbfe,,,kaggle,Research Director
0,2.49,5,1,3,1,10.0,0,3,6,1,8,1,2,3,2,0,5,195f5cf96327,,,kaggle,Sales Executive
1,4.3,5,3,4,0,1.0,0,4,6,1,8,1,2,5,1,1,5,e5a62532a779,career_growth,I've been in the same role for 1 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,kaggle,Sales Representative
0,3.69,4,4,8,1,15.0,0,4,6,1,8,1,2,4,2,0,5,3f2843c45131,,,kaggle,Sales Executive
0,3.65,4,7,7,1,3.0,0,3,5,1,8,0,2,5,2,0,5,3071a0c2c04c,,,kaggle,Laboratory Technician
0,3.68,4,0,7,0,19.0,0,3,5,0,8,3,2,0,2,0,5,3efc3b254d02,,,kaggle,Healthcare Representative
0,4.32,5,0,5,0,18.0,0,2,5,1,8,0,2,0,1,1,5,d9350c8521dc,,,kaggle,Healthcare Representative
0,3.84,1,1,7,0,21.0,1,3,5,1,8,1,2,1,0,1,5,b187b9affb0c,,,kaggle,Manager
0,3.21,5,1,14,3,21.0,0,3,5,1,8,1,2,1,2,1,5,97ae2daa59c7,,,kaggle,Manager
1,4.38,4,4,11,0,1.0,1,2,6,1,8,1,2,3,1,0,5,781402b2fec8,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,kaggle,Sales Executive
0,3.09,4,1,8,0,21.0,1,3,5,1,8,0,2,1,2,1,5,e41a67a5f69a,,,kaggle,Manager
0,3.83,4,1,8,2,8.0,0,3,5,1,8,1,2,2,2,0,5,4ae3f5c6a9a7,,,kaggle,Laboratory Technician
0,3.81,4,1,5,1,20.0,0,3,5,1,8,3,2,3,2,0,5,513df87fd72b,,,kaggle,Healthcare Representative
0,4.43,2,9,10,2,8.0,0,1,2,1,8,1,2,4,0,0,5,725ee35470c7,,,kaggle,Human Resources
0,3.78,5,8,10,2,5.0,0,3,2,1,8,1,2,3,2,0,5,05528fa8177b,,,kaggle,Human Resources
1,4.29,1,7,8,3,2.0,1,1,5,0,8,1,2,5,0,1,5,1a1a7b473a91,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,kaggle,Laboratory Technician
0,3.04,4,0,4,3,8.0,0,3,6,1,8,3,2,4,2,1,5,61dc19518549,,,kaggle,Sales Executive
0,3.72,5,1,8,3,21.0,0,3,5,1,8,1,2,1,2,0,5,a5162d7e712e,,,kaggle,Manufacturing Director
0,4.36,1,1,6,2,21.0,1,3,5,1,8,3,2,0,0,0,5,a92bfa8ae98b,,,kaggle,Manufacturing Director
1,2.57,5,7,11,0,18.0,0,3,5,1,8,0,2,0,2,1,5,f6ffbe60698c,work_life_balance,"After 18 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Healthcare Representative
0,3.67,2,9,9,0,5.0,0,2,5,1,8,3,2,4,0,1,5,6244abc237c4,,,kaggle,Laboratory Technician
0,3.21,2,6,6,2,19.0,1,3,5,1,8,0,2,1,0,0,5,87f6ba80bfa2,,,kaggle,Manager
1,3.8,1,0,8,1,5.0,0,3,5,1,8,3,2,2,0,1,5,34e7a3846285,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Research Scientist
0,2.53,4,0,11,2,8.0,0,3,5,1,8,3,2,3,2,1,5,049de279df4f,,,kaggle,Manufacturing Director
0,1.87,5,3,10,2,5.0,1,4,6,1,8,1,2,4,0,1,5,d859e185f975,,,kaggle,Sales Executive
0,3.77,4,3,8,3,6.0,0,3,5,0,8,1,2,0,2,1,5,fb9f98d05bff,,,kaggle,Healthcare Representative
1,1.96,1,2,9,3,1.0,1,4,5,0,8,3,2,2,0,0,5,b87e3d30b37d,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,kaggle,Laboratory Technician
0,3.1,2,4,3,3,2.0,0,3,5,1,8,3,2,0,0,0,5,ee8fd545826f,,,kaggle,Manufacturing Director
0,4.98,4,2,10,0,7.0,0,3,6,1,8,1,2,4,1,1,5,e85e2d421715,,,kaggle,Sales Executive
0,3.21,1,2,9,2,7.0,0,3,5,1,8,1,2,3,0,1,5,70e98813c012,,,kaggle,Manufacturing Director
0,3.07,4,0,6,1,10.0,0,3,5,1,8,0,2,2,2,1,5,d70d88c834b3,,,kaggle,Laboratory Technician
0,2.49,4,0,10,1,9.0,0,1,5,1,8,3,2,3,2,0,5,e2770115005f,,,kaggle,Manufacturing Director
0,4.46,2,4,10,3,5.0,0,3,5,0,8,1,2,3,0,1,5,e08e482a9336,,,kaggle,Manufacturing Director
0,4.45,5,1,3,3,9.0,1,3,5,1,8,1,2,4,1,1,5,4743d9959012,,,kaggle,Laboratory Technician
0,3.84,4,7,5,2,4.0,0,3,5,0,8,3,2,1,2,1,5,a4303a6305b6,,,kaggle,Research Director
0,3.77,5,2,3,1,2.0,0,3,6,1,8,0,2,2,2,1,5,52a6db66daa4,,,kaggle,Sales Executive
0,4.36,5,8,10,2,2.0,0,3,5,1,8,0,2,2,1,1,5,0ee11b984540,,,kaggle,Research Scientist
0,1.32,4,6,15,0,3.0,0,3,6,1,8,1,2,3,0,0,5,a07ec2369dc9,,,kaggle,Sales Executive
